#{"t_start": 1777634231.6954997, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
-0.8,10,246.646795
2.1,22,246.777489
-2.6,7,246.826105
-4.3,4,246.854831
-0.5,7,246.907983
-5.9,20,247.407522
2.35,9,247.468912
-3.4,5,247.515298
-4.2,3,247.534658
4.3,19,247.654274
-4.5,6,247.693445
-3.35,5,247.723441
-2.6,20,247.878379
-3.75,9,247.930146
3.0,16,248.031624
-2.7,9,248.090951
17.6,45,248.34383
-3.35,5,248.374826
-5.0,11,248.44097
3.25,20,248.562305
-2.6,7,248.601914
-2.5,17,248.699974
-4.1,2,248.717953
3.05,22,248.85242
-3.5,16,248.955485
0.45,8,249.007431
5.05,24,249.165817
-4.6,17,249.26602
-2.75,9,249.344462
-2.55,7,249.410716
-4.15,33,249.642109
-3.4,5,249.686141
-4.4,5,249.730877
-0.9,10,249.8009
1.7,16,249.901314
-1.6,9,249.949427
17.15,47,252.839957
-1.95,11,252.912848
-4.4,5,252.945853
1.7,16,253.042475
0.75,15,253.142405
15.1,35,253.588681
-4.9,20,253.729406
0.2,12,253.821591
-4.7,8,253.883687
4.15,13,253.974794
3.6,38,254.211589
0.8,25,254.355903
-3.5,6,254.396062
-2.3,15,254.483393
-4.3,4,254.517981
-0.45,7,254.558063
-2.55,7,254.605925
-2.4,5,254.640302
-1.8,10,254.71272
-5.3,14,254.798032
-1.7,8,254.851253
0.4,8,254.909206
-2.0,11,254.977876
-3.15,3,254.999261
3.05,21,255.115668
4.0,14,255.216366
-2.05,12,255.299441
9.45,40,255.554013
-4.3,4,255.582774
-4.1,13,255.675549
-2.85,10,255.744636
0.2,21,255.891751
3.0,13,255.988984
12.5,41,258.70915
0.15,11,258.772017
5.25,22,258.907161
-4.2,3,258.926387
-4.45,16,259.017856
-4.3,4,259.041598
-3.65,8,259.087301
19.75,45,259.770339
-0.6,8,259.824282
-0.5,19,259.932664
-0.7,9,259.986674
-3.3,15,260.075393
-4.2,3,260.103115
4.65,19,260.230563
-3.4,15,260.341104
-2.45,6,260.383443
-2.35,15,260.48281
1.8,15,260.575454
7.25,34,260.769974
-3.8,9,260.832083
-2.4,5,260.866841
-0.55,7,260.91467
10.7,48,261.186563
1.55,29,261.359084
-2.9,21,261.484931
-4.2,3,261.503135
-0.85,10,261.559945
-0.25,37,261.787246
-3.0,11,261.86048
-4.2,3,261.884275
-4.9,10,261.94965
-4.1,2,261.963202
-4.15,14,262.054039
3.6,17,262.163689
0.8,14,264.752436
-3.3,5,264.786156
-3.55,37,265.014807
7.25,25,265.486039
3.9,15,265.573558
-1.75,9,265.626729
0.55,7,265.673063
0.05,12,265.742119
-1.6,18,265.851145
3.15,14,265.950349
-4.8,9,266.011375
-2.55,7,266.065996
-5.0,11,266.165626
-4.3,14,266.27388
-4.1,2,266.298167
-3.4,5,266.336813
-4.2,3,266.365026
-2.5,7,266.426864
-4.4,5,266.468737
14.1,54,266.956811
0.8,14,267.06799
0.55,7,267.122143
-4.0,11,267.188832
-2.65,8,267.234818
-0.5,8,267.28439
-4.2,3,267.308108
-1.15,14,267.406287
2.45,10,267.486215
-4.1,2,267.500524
-4.1,2,267.515091
-1.4,6,267.550497
-2.25,4,267.577608
8.55,41,267.82944
-1.55,27,267.985346
4.4,41,268.223273
-2.7,9,268.274198
-4.9,10,268.341229
-0.8,9,268.408015
-3.15,3,268.427706
-2.75,30,271.101678
0.4,18,271.243823
2.55,17,271.353762
1.9,14,271.924215
-4.8,9,271.978846
0.45,8,272.024541
0.1,11,272.092901
-4.1,2,272.118246
-1.95,11,272.186152
-0.95,11,272.254073
-3.1,23,272.401023
-0.55,19,272.511992
-3.7,8,272.56214
1.35,9,272.618672
6.15,23,272.758384
-3.4,5,272.795976
-1.8,21,272.926583
-5.2,13,273.003294
-2.75,9,273.052544
-3.55,7,273.094997
-3.5,7,273.13672
0.9,13,273.222774
2.05,23,273.373844
-0.2,18,273.503888
-2.7,20,273.62881
-1.6,27,273.781659
0.7,15,273.882097
2.75,16,273.990561
-5.3,14,274.093014
-2.25,4,274.119558
-3.3,4,274.148987
-4.1,2,274.169069
-1.15,13,274.256788
-5.25,44,274.519393
1.55,19,274.630185
-1.8,9,274.68311
2.75,34,277.466735
-1.8,10,277.534208
0.6,18,277.974316
-5.3,14,278.062938
1.05,13,278.164711
-2.05,12,278.252859
-0.4,6,278.295858
-4.2,3,278.315853
-0.7,9,278.375175
-3.45,16,278.472432
10.25,24,278.614028
-4.4,5,278.645852
-0.5,27,278.802042
-0.85,11,278.879021
-3.25,5,278.913582
-4.8,9,278.972925
-3.3,4,279.006956
4.7,27,279.169327
-1.7,9,279.231978
0.85,14,279.313944
1.9,25,279.484337
-2.05,13,279.565194
2.25,30,279.744346
-3.25,14,279.845222
0.45,17,279.954268
-4.1,2,279.973404
-2.65,8,280.02786
-1.3,5,280.076734
7.05,35,280.293392
5.3,30,280.471363
-0.9,10,280.53124
-0.75,21,280.653174
-1.6,8,280.701271
3.75,17,280.818681
-2.25,25,283.459882
6.9,26,284.000882
2.25,33,284.191446
-1.7,10,284.252468
3.0,34,284.510868
3.3,11,284.598615
-1.25,15,284.690334
-2.85,20,284.813653
-2.45,6,284.873305
-1.5,17,284.993468
-0.6,9,285.050988
-2.7,19,285.173052
0.95,14,285.258504
-4.1,2,285.277594
0.3,49,285.559161
0.2,11,285.636863
-1.7,9,285.698614
-1.5,7,285.74246
-2.55,7,285.786821
-4.6,7,285.832778
4.6,21,285.977959
-2.7,8,286.035446
2.15,11,286.100236
-3.05,12,286.172178
-4.1,13,286.250818
-3.85,12,286.328145
0.15,11,286.395798
-4.1,2,286.413181
4.5,30,286.594938
-2.8,9,286.65875
2.8,24,286.80635
-3.45,6,286.850992
-4.2,3,286.871945
3.1,43,289.588273
4.65,16,289.910344
-0.5,7,289.960078
0.2,10,290.018716
2.05,11,290.085089
-3.7,8,290.138777
-0.9,11,290.215818
-4.3,4,290.255889
7.7,27,290.441699
-2.35,5,290.477726
-0.45,8,290.525089
-0.8,10,290.598264
1.1,12,290.676842
-4.45,16,290.764937
-2.25,4,290.79087
-4.6,7,290.85127
4.8,35,291.067836
-3.15,3,291.090801
-0.7,10,291.155359
1.2,11,291.23259
-2.35,5,291.272665
6.55,19,291.400909
5.1,25,291.543575
0.15,40,291.799868
-3.2,3,291.818722
-3.8,9,291.874254
1.95,14,291.967455
2.75,15,292.053727
1.15,32,292.2464
-2.25,4,292.276742
7.1,34,292.500438
-2.1,23,292.640014
-4.1,2,292.654483
-5.3,14,292.756803
-1.55,8,292.80498
-4.4,5,292.833713
0.65,27,293.01694
-4.15,33,296.086937
-0.45,17,296.22587
-3.45,16,296.329496
1.0,15,296.418967
5.0,35,296.630779
-4.5,38,296.857134
10.55,35,297.070612
-3.7,29,297.233454
-1.85,11,297.294012
-3.45,7,297.332003
0.05,11,297.397434
-1.7,19,297.519668
-2.2,4,297.545481
5.75,28,297.742162
-1.55,20,297.856044
-4.1,2,297.872171
-1.2,14,297.946959
-0.55,8,297.997182
-2.2,4,298.025625
-2.3,4,298.054349
5.3,21,298.184852
-4.1,2,298.199995
-4.5,6,298.233176
-3.15,3,298.253524
-4.3,4,298.282886
1.7,17,298.389642
-3.45,6,298.425619
-2.2,4,298.453364
-0.5,7,298.495361
-4.5,6,298.532813
-2.45,18,298.647272
-3.4,5,298.680576
1.6,18,298.787307
1.95,13,298.868714
-4.1,2,298.886959
11.6,61,302.099566
4.2,22,302.238986
0.15,13,302.329741
-2.2,23,302.481649
0.7,25,302.647315
-0.5,9,302.703737
-1.35,15,302.790048
-1.6,10,302.848311
2.8,27,303.004367
4.25,56,303.313615
-2.2,4,303.357485
-1.1,14,303.46082
3.75,15,303.544541
-1.75,9,303.603878
-0.8,10,303.665812
-4.2,24,303.831588
0.3,11,303.902643
-2.3,5,303.951791
-2.15,14,304.056956
0.15,12,304.135167
-4.3,4,304.161481
-4.2,3,304.182887
-1.05,14,304.267697
-4.2,3,304.296174
0.25,55,304.620715
-4.9,10,304.682561
-2.4,5,304.710641
-2.35,5,304.745306
-1.3,17,304.848256
-2.25,4,304.882993
-4.2,3,304.908123
1.8,18,305.021005
-2.2,15,305.104026
12.7,42,308.687063
3.2,36,308.906254
1.2,31,309.082579
-5.3,24,309.210105
1.85,36,309.447123
-3.55,7,309.497471
-0.2,14,309.577717
-4.5,6,309.617716
-0.75,30,309.802809
0.15,32,310.011077
0.4,20,310.126291
-0.05,13,310.20657
0.25,11,310.273563
-1.45,7,310.321769
-0.45,27,310.463094
0.3,9,310.54308
-4.1,22,310.697501
7.25,41,310.962743
1.15,21,311.104043
-3.45,6,311.140293
4.3,29,311.322584
7.05,25,311.518896
-4.1,2,311.539896
3.4,39,312.039132
4.8,15,314.698545
2.8,18,314.816166
-2.55,18,314.933912
7.65,44,315.262301
-3.35,15,315.358124
-5.3,57,315.72084
-4.2,3,315.741069
-3.6,7,315.784626
-4.5,6,315.832447
1.5,20,315.956525
-2.3,5,315.989246
-4.75,29,316.169677
-1.35,6,316.214138
-4.3,4,316.246125
-4.2,3,316.279397
-0.85,20,316.406119
-3.2,3,316.426409
-4.7,18,316.52196
-4.2,3,316.545369
-3.25,4,316.570939
11.5,56,316.900914
-2.25,4,316.93286
-4.2,3,316.955321
0.05,13,317.06163
-2.75,9,317.143951
2.05,15,317.25468
-3.9,12,317.3242
0.85,14,317.413267
-2.35,5,317.450048
-3.95,11,317.511796
1.75,17,317.622126
-2.4,6,317.665643
-1.75,9,317.717153
-4.1,2,318.553687
-3.25,4,318.578434
-4.7,8,318.620277
5.85,27,318.770724
-1.2,15,321.364693
-0.55,9,321.437032
-0.55,21,321.589633
-4.65,18,321.715087
-3.5,6,321.751356
1.5,28,321.919855
-3.65,8,321.969949
-3.45,16,322.077466
-2.35,15,322.16737
11.15,39,322.42456
-0.95,11,322.501082
-4.3,4,322.534806
-2.8,30,322.692429
-3.6,7,322.739576
1.2,20,322.843831
-0.15,27,322.999607
-3.65,9,323.052798
-3.8,9,323.110891
1.35,9,323.160374
-1.1,13,323.244313
1.15,12,323.32387
5.9,38,323.543426
-4.2,13,323.641142
-5.7,18,323.772155
-4.05,13,323.854791
-4.2,63,324.521278
-3.25,4,324.550797
-4.1,2,324.565793
-2.3,5,324.60042
-4.1,2,324.617154
-3.15,3,324.641958
-4.4,5,324.675403
-1.2,13,324.749469
5.65,28,327.454038
0.65,28,327.641967
5.0,44,327.889319
-5.5,16,327.993844
-3.7,18,328.102157
-0.45,7,328.146755
-5.4,15,328.227747
-3.15,3,328.249808
3.2,23,328.380637
1.45,19,328.521113
-3.35,5,328.555017
-1.0,12,328.629224
5.55,30,328.799233
-4.95,21,328.917198
-4.4,5,328.945335
2.15,22,329.082678
-2.35,6,329.118413
-2.85,20,329.228705
-4.9,10,329.295803
-3.15,3,329.324863
-0.65,9,329.382646
-0.85,11,329.439018
7.6,52,329.749776
4.2,31,329.923332
5.1,34,330.456373
-4.1,2,330.47174
3.5,30,330.651997
-1.3,5,330.688655
-1.65,18,333.191676
-0.8,19,333.311247
-1.75,10,333.368863
3.5,18,333.476375
8.6,30,333.65001
-4.7,8,333.705946
-1.45,6,333.751044
-3.25,4,333.780767
0.75,25,333.954964
-3.5,6,333.998052
-3.95,11,334.073294
-1.5,7,334.119588
-4.2,3,334.147599
7.65,28,334.317032
-4.4,5,334.347039
-4.4,5,334.37525
2.55,38,334.639643
-4.2,3,334.661099
2.8,14,334.763064
1.35,19,334.889748
1.45,8,334.945502
-1.5,17,335.051078
-4.1,2,335.065535
-0.95,43,335.309517
7.0,86,335.824496
0.3,11,335.891939
0.8,14,336.311873
-4.2,3,336.340119
-2.9,12,336.413908
-3.2,3,336.440283
-5.2,13,336.518611
-3.4,5,336.55351
-3.15,3,336.578223
-0.9,11,336.659073
-3.55,17,339.331153
-0.45,16,339.434646
-3.3,4,339.467813
0.8,14,339.552419
1.75,15,339.660465
6.75,69,340.084212
-4.5,6,340.125915
2.6,72,340.544948
0.0,22,340.666469
0.8,14,340.744637
-2.0,11,340.799446
-3.3,14,340.868884
-2.55,27,341.023113
-5.9,20,341.143328
-0.65,32,341.364434
-2.85,24,341.506767
0.95,13,341.585725
-0.7,9,341.638139
9.65,30,341.832935
1.95,14,342.363949
6.1,32,342.554024
3.8,37,342.777973
2.15,22,345.421503
0.55,17,345.547651
5.45,22,345.698707
-0.5,9,345.74991
1.0,36,345.957888
-0.9,11,346.031048
-2.0,12,346.100665
-2.45,26,346.254542
-1.75,20,346.386048
7.7,26,346.561491
2.3,30,346.741434
-3.4,5,346.770761
0.15,12,346.84268
0.55,18,346.961333
-4.2,3,346.980698
4.4,39,347.223853
-4.6,37,347.41124
-2.25,15,347.504562
-1.95,12,347.580809
1.35,22,347.735567
0.65,16,347.837153
1.2,11,347.918213
-4.3,4,347.949027
-2.7,39,348.804771
0.25,10,348.873749
-3.15,3,348.896982
-3.8,9,348.949698
-1.1,13,349.027062
-3.25,14,349.112505
-0.5,23,351.83172
-3.2,3,351.858338
-3.05,22,352.003073
-3.45,6,352.060632
0.7,16,352.187388
-4.9,10,352.255864
-4.2,3,352.277091
5.35,20,352.409446
-4.8,9,352.482588
-3.3,4,352.516562
-1.25,87,353.049515
1.15,21,353.179868
0.85,17,353.277607
-3.7,8,353.326076
-1.0,13,353.40096
1.75,17,353.506285
-3.35,5,353.542631
7.35,22,353.670921
-4.4,5,353.701077
-4.5,6,353.745026
1.4,29,353.920222
-3.7,8,353.97505
3.2,13,354.063642
1.4,11,354.14739
7.05,26,354.326582
4.85,25,354.92983
-4.7,8,354.983963
0.35,9,355.041188
-0.05,38,355.281538
-3.6,7,355.324536
9.15,34,355.53777
-1.75,9,358.217499
-1.5,8,358.284709
-0.85,12,358.375708
-2.3,5,358.41816
-2.65,19,358.538409
-4.6,7,358.59374
-1.45,16,358.700481
-1.55,7,358.747735
-1.45,6,358.788246
-4.3,4,358.823479
0.15,32,359.009607
0.7,14,359.109986
-4.2,3,359.138796
-4.3,4,359.164982
-3.2,13,359.260971
5.65,28,359.452383
-1.05,12,359.515217
-0.6,8,359.564277
-2.25,4,359.587632
0.25,10,359.650419
0.75,35,359.879585
9.3,45,360.137452
15.6,61,360.484844
-1.4,7,360.527548
-5.95,31,361.607751
0.3,9,361.66725
-5.4,25,361.804958
1.5,27,361.969714
22.55,73,364.962798
19.05,50,365.299959
-1.55,7,365.350298
-1.55,18,365.458624
-2.35,5,365.497996
-1.95,11,365.576266
-3.1,13,365.647978
-1.45,9,365.707176
-6.3,24,365.864264
3.05,23,365.984186
3.2,13,366.07043
10.5,31,366.25872
-3.2,3,366.280058
3.5,38,366.497146
-3.0,11,366.558614
-2.9,11,366.621068
-1.7,9,366.676265
-0.95,21,366.784984
5.25,26,366.936157
-4.3,4,366.965346
5.95,26,367.109267
7.85,45,367.775892
3.55,18,367.892235
0.2,20,368.005119
-2.8,9,368.072207
-0.55,7,368.109194
5.1,24,368.256518
3.9,36,370.972064
13.65,52,371.270064
-4.1,2,371.290061
-1.35,5,371.329958
1.35,9,371.386041
-6.1,22,371.526474
-0.1,14,371.632771
1.25,12,371.724714
-0.9,11,371.807588
3.95,35,372.03804
-3.35,5,372.06884
1.7,26,372.236888
0.4,29,372.433332
-3.5,6,372.467979
-4.3,4,372.494068
2.05,22,372.646781
4.05,21,372.766978
-4.7,8,372.82844
1.6,16,372.958758
-2.45,7,373.008239
-4.2,3,373.029169
-4.45,16,373.12365
-2.75,10,373.186911
-2.4,5,373.21595
-0.85,10,373.626902
-5.2,13,373.70863
-2.4,5,373.737625
1.25,11,373.806361
-1.8,9,373.859515
2.8,15,374.004801
-5.3,14,374.095257
7.85,51,374.413815
2.25,11,374.48533
16.9,79,377.622669
-3.1,18,377.726813
-1.4,6,377.765548
-3.05,12,377.849507
-4.1,2,377.870978
-3.35,15,377.968207
1.6,36,378.231758
1.1,24,378.428989
-4.3,4,378.462894
3.7,28,378.672858
-4.15,13,378.752231
-3.4,5,378.790503
0.0,23,378.965071
3.9,24,379.127936
-4.1,2,379.142386
-1.35,6,379.185954
-0.75,10,379.25243
3.55,17,379.359829
0.35,9,379.411786
-4.2,3,379.432024
-2.4,17,379.528568
-4.4,5,379.561939
1.75,16,380.003688
-3.2,3,380.023901
0.05,11,380.101119
-4.15,13,380.195116
-5.1,32,380.433244
-4.1,2,380.456105
0.5,19,380.610687
1.3,10,380.688572
-0.05,13,380.78136
5.9,26,380.969647
-2.65,8,381.028781
-2.85,10,381.106227
1.65,17,383.838257
11.0,34,384.035175
-0.85,43,384.283603
0.95,13,384.355923
0.9,13,384.441297
-3.2,3,384.461062
0.05,11,384.527018
-3.3,4,384.552052
0.65,18,384.649674
5.65,17,384.744765
-4.2,3,384.765587
-4.2,13,384.854532
0.25,11,384.92858
-4.2,3,384.956223
1.25,11,385.046579
-2.7,10,385.108526
-4.2,13,385.187758
5.55,38,385.405295
-0.1,13,385.485245
-3.05,12,385.56941
-4.5,6,385.60746
-4.1,2,385.620902
-1.3,5,385.655463
-4.2,3,385.675189
-3.3,4,385.700198
-0.9,11,385.773802
-3.55,7,385.821522
2.5,18,386.952177
3.1,11,387.026019
0.9,28,387.219163
-2.1,12,387.312374
0.4,30,387.502995
-3.25,4,387.527155
-2.8,9,387.572258
0.15,20,387.685617
-4.1,13,387.764056
-2.55,7,387.815227
0.65,27,390.503871
-3.15,3,390.529746
-4.5,6,390.569153
-3.6,17,390.666854
-4.3,4,390.702502
3.95,14,390.785014
-4.5,6,390.830021
-5.9,83,391.309889
8.4,33,391.515379
0.5,8,391.575369
-5.1,12,391.657996
-1.4,6,391.706822
0.15,30,391.88529
-1.75,29,392.072026
-3.15,24,392.23088
-2.0,11,392.289073
3.3,21,392.420813
-3.3,15,392.507546
-6.9,40,393.791346
-4.5,6,393.840496
-4.2,3,393.861497
-1.35,6,393.90929
0.8,34,394.144501
3.25,12,394.239215
-2.6,30,394.421566
-2.75,9,394.477021
-2.4,6,394.515697
-3.6,17,394.612518
-4.2,3,394.637237
-2.3,15,394.737504
-3.8,9,397.528387
1.25,20,397.68049
-3.35,5,397.72479
-5.5,16,397.812341
0.75,18,397.953858
3.35,11,398.057117
-3.45,6,398.118114
6.15,22,398.263355
2.9,14,398.351295
1.95,14,398.446263
-0.55,8,398.497582
-3.35,5,398.535576
6.8,17,398.660945
4.1,22,398.776589
0.95,12,398.837664
-4.4,5,398.8708
-1.1,13,398.939092
-5.4,15,399.029265
2.6,52,399.37877
-2.6,7,399.436023
4.3,21,399.597327
1.8,15,400.564388
-4.1,2,400.580515
-2.4,7,400.632631
3.0,15,400.7348
-0.75,20,400.85864
1.9,45,401.132502
-0.05,12,401.202186
-4.9,10,401.26726
-1.6,8,401.313179
-1.7,9,401.381524
-0.4,6,401.420195
-3.25,4,401.446152
-3.15,3,401.46762
9.65,58,404.519647
2.2,21,404.725629
-1.0,12,404.813179
-2.35,6,404.861299
-2.35,25,405.020476
-4.9,10,405.084547
-4.3,4,405.115762
-2.4,6,405.155003
-2.45,7,405.201187
-3.2,3,405.221289
-4.1,2,405.2412
-4.2,3,405.268327
-2.55,8,405.318123
3.25,11,405.382467
-3.7,8,405.436397
-2.5,6,405.472874
-2.4,25,405.632177
-2.95,11,405.704251
0.05,12,405.782263
-1.8,9,405.83552
-4.5,16,405.942816
-4.6,7,405.991824
7.0,26,406.150437
-3.2,3,406.177442
-4.8,9,406.235749
-5.3,14,406.33075
-3.25,4,406.368753
4.25,33,407.035227
-4.7,8,407.088123
-1.8,9,407.144622
-5.1,22,407.292875
-3.7,8,407.33624
-2.25,15,407.4229
-0.85,12,407.50366
8.3,34,407.73154
1.35,9,407.798063
7.75,25,407.958211
-3.5,7,408.007144
-2.3,5,408.037403
8.65,18,408.166219
-1.35,5,408.203003
1.6,17,408.315268
-4.1,2,408.330877
-3.45,6,408.375553
-4.1,2,410.971959
-0.65,8,411.025365
0.45,9,411.085213
-2.9,10,411.161006
8.9,28,411.361585
-4.6,7,411.426312
-3.15,3,411.463687
-3.1,22,411.63243
11.65,39,411.914671
-3.0,11,411.995216
-3.1,12,412.069478
-1.35,5,412.097252
0.7,28,412.262002
-1.5,6,412.303365
-3.9,10,412.364326
-2.1,13,412.438916
-4.2,3,412.466911
7.8,29,412.635509
-4.2,3,412.657586
-3.45,6,412.696867
-4.3,4,412.736667
3.25,21,412.892358
-3.85,10,412.980427
2.9,14,413.964509
-3.3,5,414.00489
-2.7,8,414.062096
1.05,13,414.138267
5.15,33,414.369612
-6.2,33,414.559747
4.2,32,414.751873
-4.85,20,414.870419
2.95,14,414.975138
-3.2,3,414.995483
-3.65,8,415.04988
0.95,26,415.21071
10.5,52,418.160295
-4.2,3,418.180646
-3.5,6,418.219913
-3.15,3,418.250914
-2.9,10,418.310377
-3.9,10,418.393283
4.05,13,418.478482
-1.85,10,418.543072
-1.0,14,418.631776
-1.4,6,418.685088
2.2,10,418.772763
-3.2,3,418.791622
-4.9,10,418.855839
-2.3,5,418.890194
-0.85,11,418.966236
-2.55,7,419.006282
-1.95,11,419.076057
16.35,55,419.44127
-3.4,16,419.545012
-1.75,9,419.603997
2.4,30,419.771453
0.2,10,420.173555
-3.4,5,420.214523
-4.3,4,420.246249
-1.5,6,420.295676
-4.4,5,420.338424
-2.2,4,420.378482
1.25,10,420.497148
-4.2,3,420.533385
-3.2,3,420.57819
2.4,20,420.744917
-3.25,4,420.772941
-4.5,6,420.818194
-2.35,6,420.865718
-4.2,13,420.948982
-2.4,26,421.109398
-1.3,5,421.141997
0.7,24,421.285613
-2.6,7,421.337077
-4.2,3,421.358711
-3.2,3,421.379682
1.65,16,421.496345
-4.05,23,421.647867
-3.3,5,421.681494
-4.1,2,421.697398
-3.2,3,421.719858
4.7,19,424.524529
-0.75,19,424.655799
-4.2,3,424.675293
-4.7,8,424.72703
-0.55,7,424.781978
0.15,11,424.850718
-1.95,11,424.911934
2.1,22,425.033617
6.15,23,425.180149
-2.0,11,425.257196
-3.35,5,425.299925
-3.2,3,425.320026
-4.5,6,425.371541
-3.5,7,425.439621
2.35,9,425.504546
2.0,23,425.63974
2.75,16,425.750877
2.15,20,425.869493
-5.6,17,425.967113
7.55,29,426.136281
-3.4,5,426.168869
12.5,41,426.876265
-4.3,4,426.902517
10.2,34,427.113523
-1.5,6,427.151324
12.3,31,427.351054
3.1,13,427.426766
7.3,21,427.564514
-3.1,14,427.653929
-0.55,8,427.702529
-1.15,15,427.801985
-2.5,8,427.850977
-1.35,6,427.901917
-4.3,4,427.928098
0.5,29,428.091768
-4.2,3,428.118891
-2.2,15,428.216646
0.5,7,430.979354
5.65,16,431.094842
0.45,27,431.286821
0.15,11,431.36982
9.6,47,431.671279
2.1,11,431.738756
-3.3,4,431.767656
-2.2,4,431.798975
-2.6,7,431.848857
1.9,13,431.930538
2.45,11,431.999756
1.5,18,432.108089
0.05,13,432.190165
11.95,56,432.567602
-3.2,3,432.587612
2.7,26,433.13824
-3.5,16,433.26729
-4.2,3,433.288418
8.8,67,433.707747
6.3,24,433.857536
-3.6,7,433.90055
1.75,17,433.993321
6.1,23,434.120539
-0.2,15,434.198053
4.05,36,434.405662
1.95,15,434.505109
6.65,29,437.543063
6.6,29,437.738395
-0.6,8,437.805029
-2.5,7,437.860846
-1.2,17,437.97193
-4.3,4,438.000939
-3.15,3,438.022977
0.5,8,438.087522
-0.95,12,438.161341
10.25,33,438.418926
-3.7,9,438.477593
-0.8,10,438.542926
-4.1,2,438.559952
-2.6,7,438.613073
-3.55,7,438.668271
-0.65,30,438.847052
3.35,20,438.960086
-3.25,4,438.98564
-4.2,3,439.005901
2.6,19,439.138086
4.2,24,439.626413
0.6,18,439.75609
1.25,19,439.87987
-4.1,2,439.9049
-4.1,2,439.917917
-4.2,3,439.938935
-3.15,3,439.966463
0.4,18,440.103085
5.6,60,440.452378
15.7,60,440.803151
-1.45,9,440.85571
-2.0,12,440.921762
-0.85,10,440.976305
-2.2,4,440.999328
9.65,57,443.576673
0.45,9,443.634717
-1.4,6,443.669764
-1.35,5,443.697782
-2.65,9,443.815958
-1.6,17,444.043935
0.55,7,444.153915
-1.5,16,444.328068
5.25,32,444.622095
-3.2,4,444.671405
6.2,23,444.862756
-4.8,9,444.925459
1.5,18,445.034093
-3.4,5,445.062889
-2.4,6,445.096821
7.65,18,445.210496
1.1,13,445.290038
2.0,13,445.637815
0.1,12,445.728464
0.2,10,445.794103
-1.1,12,445.867016
1.35,10,445.924204
-4.4,5,445.966544
25.05,66,446.376284
13.85,39,446.622082
-4.3,4,446.649082
-4.2,3,446.668467
-2.65,8,446.726025
-1.1,12,446.801555
-3.65,8,446.851297
0.6,17,446.953406
0.7,25,447.092823
7.65,40,449.652894
2.25,11,449.733619
-2.05,24,449.864318
-0.9,12,449.96217
-1.5,7,450.003044
-1.85,12,450.072015
-2.4,5,450.099846
-3.45,6,450.142679
-0.4,6,450.17454
1.35,30,450.344435
-1.15,14,450.417586
-3.5,6,450.459927
0.55,18,450.563383
-1.6,10,450.623447
-0.9,42,450.895475
4.6,19,451.315761
0.0,23,451.456975
-0.1,34,451.645592
-2.1,12,451.724812
-1.4,7,451.765979
-2.4,16,451.872728
-5.15,23,452.005577
-4.4,5,452.033834
0.4,10,452.098259
-1.5,7,452.145371
-4.3,4,452.17919
3.75,37,452.386131
3.05,22,452.512701
-3.85,20,452.638489
-2.85,32,452.820361
-4.1,32,453.005299
-4.4,5,453.046046
-2.2,4,455.537485
-4.05,12,455.604753
-1.9,10,455.676093
4.15,12,455.746822
-1.5,7,455.784877
3.9,15,455.870741
-4.3,4,455.896783
-3.2,3,455.914389
-4.15,13,455.987145
-4.1,2,456.002123
-4.1,2,456.017353
-4.1,2,456.032695
-3.25,4,456.058862
7.25,33,456.264853
6.2,41,456.476949
0.85,55,457.202543
-1.0,12,457.279522
-5.8,29,457.515956
-4.4,5,457.555429
7.15,73,458.094129
-2.35,5,458.143628
1.2,20,458.267049
-4.9,30,458.426129
-2.15,14,458.494254
-4.3,14,458.584415
6.0,15,458.666034
13.95,47,458.945491
-3.9,10,459.022057
-3.35,5,459.056525
1.6,18,461.805398
-2.2,4,461.843002
2.75,46,462.111297
0.8,26,462.287409
-2.65,19,462.408057
-2.3,5,462.446017
-4.0,12,462.515785
-3.75,9,462.574121
-0.1,13,462.659051
-3.55,8,462.717824
-3.4,5,462.75103
-7.1,42,463.007906
-2.0,12,464.507259
-3.5,6,464.548256
-1.8,10,464.612042
-2.55,10,464.678438
7.1,25,464.83034
-3.55,7,464.888487
-3.1,12,464.976249
-1.4,6,465.034128
0.2,11,465.13565
-2.25,4,465.169146
-1.35,18,465.310614
-2.9,11,465.384621
3.65,25,465.533434
0.85,25,465.683329
8.45,29,465.84165
-3.55,7,465.887088
2.05,12,465.949941
-1.05,23,466.076921
0.5,17,466.193445
-4.8,9,466.25893
-4.7,8,466.309755
-2.55,7,466.357999
-3.9,10,466.423596
-4.1,2,466.437289
-3.25,4,466.465518
-3.2,3,466.49596
-2.35,7,469.151334
0.3,20,469.2832
1.9,16,469.385329
6.35,22,469.514981
-1.9,11,469.571983
-3.35,5,469.610843
-1.45,6,469.645891
-6.1,22,469.793097
2.4,36,470.041562
9.9,51,470.904196
0.65,38,471.119885
-2.45,6,471.162728
-0.65,9,471.216465
0.85,14,471.297911
-3.4,5,471.330166
-4.5,6,471.377358
1.85,34,471.559082
-3.3,4,471.594478
-3.5,6,471.638225
-1.85,11,471.720676
-4.6,7,471.765522
-3.5,6,471.810637
-4.1,2,471.830716
-0.2,16,471.951266
-2.7,8,472.004215
1.25,12,472.090737
-2.25,4,472.118339
0.6,7,472.159385
-1.8,11,472.222392
-4.1,2,472.241859
-3.6,7,472.297456
-0.7,10,472.36953
-3.6,17,472.45819
